order_id,customer_id,order_date,expedition_id,gear_type,gear_id,gear_purchase_price,order_quantity,order_amount,order_status
f7bad76c-f616-45c2-b4d8-0253eab0745e,f467ddc5-56c3-4109-bd2c-924023099764,2024-05-29,,Otto's Adventure Rope,SKU-005,80.0,6,480.0,Canceled
9cbe5128-4bdf-43a5-b542-58990304fd49,38523445-8616-4e28-87e0-ddbf01d59451,2024-05-29,,Otto's Safety Helmet,SKU-003,50.0,9,450.0,Pending
5e6627b0-fa6d-4a76-a940-663ffa67594b,e5941e73-e240-4973-8240-409b32035cd7,2024-05-28,,Goat's Secure Harness,SKU-006,90.0,8,720.0,Canceled
f21ae02b-3ab5-4e61-905e-09f0af9412f9,95231127-1984-4e5c-b8c8-56fb632118c7,2024-05-30,,Goat's Warm Sleeping Bag,SKU-004,120.0,2,240.0,Completed
87d3ac62-cda9-4266-af92-0acdd4831ea0,ebcfe1d9-6f4f-4cd1-8608-b49b1b3d8182,2024-05-18,,Mountain Goat Ice Axe,SKU-002,100.0,3,300.0,Canceled
26ab948b-6178-4bbc-a621-b14638473e58,19ab60dc-c67c-4f6b-813a-6259ba216ea3,2024-05-13,,Otto's Climbing Crampons,SKU-007,110.0,1,110.0,Canceled
27526b95-9424-44ab-977b-ecbf2eec6800,cc0d1781-37e4-480d-9d73-296fa3960763,2024-05-14,,Goat's Secure Harness,SKU-006,90.0,4,360.0,Completed
7cbb372a-01db-4b8a-8018-e77594a7f205,7c22ec62-f463-430a-bc94-e5043abf81c8,2024-05-03,,Goat's Warm Sleeping Bag,SKU-004,120.0,3,360.0,Canceled
5ea7fb83-38f3-472d-9c71-d781dce06002,8839d20e-ec09-41f2-abac-f8d706ea4599,2024-05-03,,Goat's Warm Sleeping Bag,SKU-004,120.0,10,1200.0,Canceled
a58c2b5a-32fb-445e-87ba-1494a5a03374,285ecfca-b9af-4746-8625-d85fa8d0fba8,2024-05-15,,Otto's Safety Helmet,SKU-003,50.0,4,200.0,Canceled
65ce7fa0-3290-45c7-95b1-53162ed516bf,2462a08f-0cf2-4123-ab4a-d2de19a2633c,2024-05-08,,Otto's Safety Helmet,SKU-003,50.0,3,150.0,Completed
b3cfad62-9561-4b89-bf8b-1d4fe59f9b53,741d2cea-1b89-4030-ac6b-ccb2d1acf7aa,2024-05-12,,Otto's Cozy Tent,SKU-001,150.0,9,1350.0,Completed
7edce4f2-2978-4aea-a851-83618fe88930,1f5c4b60-83b9-48d8-a2ec-12e5faf6147b,2024-05-29,,Mountain Goat Ice Axe,SKU-002,100.0,8,800.0,Pending
436875ad-63ee-4353-b4d1-8bfb42347223,e8ec330d-03ab-48b9-a15f-33507004f978,2024-05-04,,Mountain Goat Ice Axe,SKU-002,100.0,6,600.0,Pending
725b49fe-4ad4-41b0-a05f-54d516322259,6809bd5b-55d4-46f8-8692-bfde74bf37db,2024-05-09,,Otto's Cozy Tent,SKU-001,150.0,10,1500.0,Completed
cd5fd6fa-a5a4-453c-944e-7ae08625c980,4d2522f6-dadf-4737-8fb2-81a8b6ef8706,2024-05-04,,Otto's Climbing Crampons,SKU-007,110.0,9,990.0,Canceled
90c3dbdd-99fd-4f9b-82f9-fb345248da09,a200f405-1587-438d-a504-51c9b664be86,2024-05-11,,Goat's Warm Sleeping Bag,SKU-004,120.0,2,240.0,Canceled
3774d412-fbbe-4bf8-9483-94d47bb41580,a3a0a60b-20c3-4d4d-8337-612069d61403,2024-05-09,,Otto's Adventure Rope,SKU-005,80.0,5,400.0,Pending
6ebe0fd7-9058-44a8-a79f-beba767837d0,e4a65aff-3933-4f75-b233-9fa788869a4d,2024-05-21,,Mountain Goat Ice Axe,SKU-002,100.0,10,1000.0,Completed
ed9421b9-f460-49d5-8eb3-d1b06b8b1b5d,86587142-6606-4bbb-8ea4-61f45b110dee,2024-05-27,,Otto's Climbing Crampons,SKU-007,110.0,5,550.0,Completed
645cc091-ad59-4bdc-b3d2-535d4d646c06,6b0bddaf-8bee-4d7a-adfb-0622c6eb778e,2024-05-17,,Goat's Warm Sleeping Bag,SKU-004,120.0,1,120.0,Pending
4e6d09d6-a70e-4b15-896e-fa5b27e37a15,334c0e13-7980-48de-af8f-a94faa1bafcc,2024-05-26,,Goat's Secure Harness,SKU-006,90.0,9,810.0,Pending
4db7aa17-8ce6-476f-9d0c-30de2a5030b0,c88fa365-24aa-4c6d-8812-bbc9d78ec5d6,2024-05-12,,Otto's Adventure Rope,SKU-005,80.0,3,240.0,Canceled
18ecbab5-3c7d-431c-b42e-7453e229d150,d93e8b1a-4de1-4db2-b1e5-1c2ec2c90069,2024-05-23,,Goat's Secure Harness,SKU-006,90.0,6,540.0,Pending
44728ed2-e918-4670-92f8-9a424f8d41bc,c804bcee-9d2b-4678-a4e4-96b89c17fcef,2024-05-01,,Goat's Secure Harness,SKU-006,90.0,2,180.0,Completed
b6c97227-3b2f-44a5-81aa-779cbb9ab5a8,43fcc3d0-0a60-4ea4-a651-1520b3b2d447,2024-05-24,,Otto's Cozy Tent,SKU-001,150.0,7,1050.0,Completed
15503101-283e-44c4-b1a5-e0fd7a149294,6d2dc1c2-7801-4945-b686-9bfa15e3d509,2024-05-19,,Otto's Safety Helmet,SKU-003,50.0,9,450.0,Pending
81b7030f-325c-43b7-adea-3f45ebf9e7f9,c258c321-542d-4118-94a6-b500e05e2196,2024-05-02,,Mountain Goat Ice Axe,SKU-002,100.0,7,700.0,Pending
0c82d227-bbf9-40ae-bb98-adced8ab12ea,337ef929-dd61-45f3-a097-039c30b437bf,2024-05-02,,Goat's Secure Harness,SKU-006,90.0,9,810.0,Pending
