order_id,customer_id,order_date,expedition_id,gear_type,gear_id,gear_purchase_price,order_quantity,order_amount,order_status
820da688-7872-460a-8562-e0646b554b5a,b6db0a99-2c43-40c9-a51d-b5e3be74a8aa,2024-08-28,,Mountain Goat Ice Axe,SKU-002,100.0,10,1000.0,Canceled
b92a3f81-acc9-4976-bbc7-dc8c485f92d2,4b018a45-fedd-4796-babe-ae3827876508,2024-08-13,,Otto's Safety Helmet,SKU-003,50.0,3,150.0,Completed
6da5b6e9-923f-4b99-a164-4ec6a3102e73,949f876b-8ee2-47b6-bc2e-c3943cc9a77c,2024-08-22,,Otto's Safety Helmet,SKU-003,50.0,5,250.0,Pending
2b43f935-4e89-47b4-8ce8-493195ce6fe6,b6e3b83a-f917-4aa3-b428-619611ecbce3,2024-08-26,,Otto's Climbing Crampons,SKU-007,110.0,7,770.0,Canceled
68cc0c86-3eaa-4b40-bf46-1b7ae54dd472,01590d49-1c22-4d7d-be59-73430bf746b8,2024-08-09,,Otto's Adventure Rope,SKU-005,80.0,1,80.0,Pending
c8ec703c-1703-46cd-937f-377017eb8888,61df780c-6950-4f29-8272-7012c28d0acb,2024-08-17,,Otto's Cozy Tent,SKU-001,150.0,8,1200.0,Canceled
e3b9b666-0a4c-4564-aabf-5ab7fc226f6f,87e7459a-4c68-4ca3-9964-3e0cd16f1b6b,2024-08-10,,Otto's Cozy Tent,SKU-001,150.0,3,450.0,Canceled
834e6f86-19d8-4e7f-ae4e-8dba8f40d7fd,e9429e2c-d367-4679-8a24-d76c907190dd,2024-08-03,,Goat's Warm Sleeping Bag,SKU-004,120.0,5,600.0,Pending
a2fdff4b-320c-496a-87ab-88d7287d9f65,4dd3cfcc-0e49-498a-8c1f-ef894f26107f,2024-08-26,,Mountain Goat Ice Axe,SKU-002,100.0,6,600.0,Pending
c1280209-e851-445f-a0f0-bdaf4fc529dc,a6eef3fd-696a-47ea-85a9-0e581ab03743,2024-08-03,,Goat's Warm Sleeping Bag,SKU-004,120.0,9,1080.0,Pending
9bf866b6-704f-41a5-bc7f-6b7c6acd2b9d,958687b7-8ddf-4159-8d21-075269a16b6d,2024-08-28,,Goat's Warm Sleeping Bag,SKU-004,120.0,9,1080.0,Canceled
4e68fec6-5eb9-479f-a6cc-af797703b524,ff1b2056-26eb-434c-9f80-8ffa2e7fc123,2024-08-05,,Goat's Secure Harness,SKU-006,90.0,5,450.0,Pending
