order_id,customer_id,order_date,expedition_id,gear_type,gear_id,gear_purchase_price,order_quantity,order_amount,order_status
414bb610-c8a9-448c-807e-a30a48f963e7,e3bbfb5b-7fb7-4db1-b3d0-439f5be75044,2024-06-21,,Goat's Warm Sleeping Bag,SKU-004,120.0,1,120.0,Canceled
476af48d-0cbf-4598-9c10-db29ca8569f5,deb7d76d-7036-4c09-9dc6-75840b98243f,2024-06-02,,Otto's Safety Helmet,SKU-003,50.0,7,350.0,Completed
a5b9f5be-277c-4e1f-8706-c80679194fc7,d76eb948-9cb1-4680-aa07-7d6ec806d4e0,2024-06-03,,Otto's Cozy Tent,SKU-001,150.0,4,600.0,Completed
c3620288-c719-4661-877a-0edbb845804d,b033a7b3-7088-4a58-aa60-733583f30dff,2024-06-22,,Otto's Adventure Rope,SKU-005,80.0,1,80.0,Completed
38c77e78-dcdd-4a48-b18f-bf65fdb4639c,29d059b8-4d24-46e0-a049-3af7733dca83,2024-06-05,,Otto's Cozy Tent,SKU-001,150.0,10,1500.0,Canceled
d816c52f-8f4f-4257-8549-1f9f01a21036,32173062-b8a4-4e7e-883f-a54fe3f6d5cf,2024-06-01,,Otto's Cozy Tent,SKU-001,150.0,9,1350.0,Pending
6e5e3200-43b3-47ab-8c01-4f7397cd1c1c,b6c2d9fc-68ca-4b7c-94f5-013e3179aa1d,2024-06-14,,Mountain Goat Ice Axe,SKU-002,100.0,10,1000.0,Canceled
4c387d03-2db0-46fe-a552-e7a564f7bb6d,679a3a5c-c825-42bc-83d4-4bc471f4d40e,2024-06-26,,Otto's Cozy Tent,SKU-001,150.0,5,750.0,Canceled
1723bc65-0bc3-4173-bf21-3893ff9c5772,fa2e8fab-6dac-439e-aaf5-3ef06154ac81,2024-06-20,,Otto's Safety Helmet,SKU-003,50.0,6,300.0,Canceled
785aaeb6-1ec9-4073-b442-4b5c71e3f02d,d304bfec-703d-47fa-b4a6-9447f30048c4,2024-06-05,,Goat's Secure Harness,SKU-006,90.0,8,720.0,Completed
