session_id,visit_timestamp,customer_id,page_visited,session_duration,device_type,traffic_source,conversion
9f41658e-90be-4b96-8018-b1467fe210d3,2024-01-01 07:03:08,8749f1b1-7598-4a3b-b348-e04411abaa8f,/blog/mountaineering-tips,11.75,Desktop,Paid,False
0d0db859-5095-4aa5-be58-1b48ccb58bfa,2024-01-01 04:56:41,597834db-e35c-4e14-901a-4715a6f2bd9a,/gear/rentals,42.41,Mobile,Organic,True
31ddd4b1-893e-4abe-a598-015cd0f74c61,2024-01-01 00:58:04,29ad9006-d479-4ab8-9bc1-81e3b914ae36,/home,18.48,Desktop,Direct,True
28622954-748f-4964-b9f7-3620923a7341,2024-01-01 11:37:02,fcf43b40-8786-4ec5-b1e7-203cedfec412,/faq,36.08,Mobile,Paid,True
a8bf80a2-0bd0-4c0d-8de5-5d6328814618,2024-01-01 06:11:16,e151f3eb-43e1-4816-9263-1e3eb8624e63,/blog,43.33,Tablet,Social,True
86724b36-3451-4a47-a211-c290d64e20fd,2024-01-01 11:49:36,551c032a-a695-4609-8caa-bdc4d5e265b5,/signup,45.96,Mobile,Direct,True
2a52959c-4f53-45d0-89b5-b0b36ca2c444,2024-01-01 18:47:57,65309be8-ac2b-490f-816b-31aa2d3db053,/expeditions/rock-climbing,46.2,Mobile,Direct,True
5c0ae13e-6011-44c8-b770-0c5f44eb9d6f,2024-01-01 12:49:32,bd883bc0-765e-4653-a508-b244c65ef93d,/signup,48.9,Desktop,Organic,True
6d827b24-2237-4307-9791-3fa4c003925f,2024-01-01 06:22:51,81017007-2bb2-492b-8108-b2a5abda1623,/home,55.56,Mobile,Social,True
c446e6ba-e745-46bb-ba41-026060c0cdd6,2024-01-01 04:15:27,cadc8d1c-3743-41af-a23e-79cf68819d03,/blog,29.61,Desktop,Direct,True
a2c32623-8fcf-44b5-a0dc-cece50d80eb1,2024-01-01 09:23:35,7ecf14b8-db2e-4b1b-bc76-2f615d448d8a,/expeditions/rock-climbing,8.9,Tablet,Direct,False
886b8e9a-698f-4450-8dab-098d60d2aabb,2024-01-01 15:52:41,45da5c7a-4605-46ad-ae99-1e1d2c13746e,/gear,42.22,Tablet,Organic,True
b79a0ab4-53fb-4780-9cb2-bfbc8fa80c15,2024-01-01 00:30:52,4fd7d9e7-e5cd-4c71-b799-707ee3e68e57,/blog/expedition-stories,36.84,Desktop,Paid,False
9cfbffe5-9d95-4ff3-82e2-6310a29176e5,2024-01-01 11:33:07,07703b3b-416e-49a3-bb34-257858d77a3e,/signup,10.0,Tablet,Organic,True
9a76c951-7408-4147-b8c9-e09d7dd706a2,2024-01-01 08:56:05,5ec44c65-9f97-4841-8251-d9999504bb88,/expeditions/mountaineering,45.53,Tablet,Paid,False
3a96867c-0ec8-41f8-a00d-071db7df1abd,2024-01-01 23:28:32,0dd2e80a-d926-4eb9-aba2-d69807eb2c25,/home,8.17,Desktop,Organic,True
f3d9ff0a-67f2-49e0-87be-a51c3cbb9646,2024-01-01 11:55:39,08c922a9-53df-4b92-a6d7-fd51aeaf7817,/home,25.05,Mobile,Organic,True
c791a890-6f5c-4f20-8c12-06a56a3a8ef7,2024-01-01 20:35:12,eaa7b77e-7481-4c6a-962c-32c340b49cc0,/home,39.12,Tablet,Direct,True
c50039d6-5cef-4965-9bfc-72b5a94cc032,2024-01-01 13:14:17,4461ff67-5ecc-42a7-8e18-67d73fae6806,/contact,9.1,Tablet,Social,False
17fd403d-2aa5-494d-b928-f29310478353,2024-01-01 14:14:54,cb75d940-977e-40c2-8d8c-8f5013c9cc7f,/blog/expedition-stories,40.48,Mobile,Direct,False
5dfccbff-2f98-447e-a089-ad1a8ff85a2b,2024-01-01 00:37:26,52dc5407-3352-4de3-b675-c50a83072542,/faq,47.12,Desktop,Paid,False
a8e5a449-694a-4c13-b1ce-e764f0e5b64d,2024-01-01 20:11:32,cd0d4e0a-d451-4bd2-a45b-62586f3aca15,/expeditions,56.58,Tablet,Direct,False
19763b47-3159-47e3-bc19-64c903783609,2024-01-01 17:02:14,bdb9e1c7-c74b-4ca1-84de-ddbc766fd596,/home,42.42,Tablet,Direct,False
e4020455-d0d0-46d9-bcd6-be91f5585a54,2024-01-01 08:32:08,bd2f54c2-b7ca-49b8-933a-42c33bdb089a,/expeditions/rock-climbing,19.92,Desktop,Paid,False
7f606e25-427d-4a2f-a5e3-2b70401a62fe,2024-01-01 15:01:26,3a9632d8-1085-41f4-8903-1e71e6915aa8,/expeditions/mountaineering,30.48,Mobile,Paid,False
bcb602c2-19da-40c3-8351-790e3f185046,2024-01-01 13:36:44,331b4e68-a183-4962-aea2-892b7038cf00,/expeditions/mountaineering,12.45,Tablet,Organic,False
84dfdfea-9fcd-4630-b2b5-6c7ad192a2a7,2024-01-01 14:59:36,c45198b7-f6cb-40fc-8848-484d223947c8,/expeditions/routes,5.93,Desktop,Paid,True
61133b9a-6a02-4eea-a31b-080a159ffa63,2024-01-01 06:55:57,cd0d4e0a-d451-4bd2-a45b-62586f3aca15,/gear/rentals,27.06,Desktop,Social,True
0c88cec4-4f0f-4716-8cc2-7e2629c18a92,2024-01-01 12:39:43,b65c729c-b8b0-4048-a977-9eeb63ba0a9c,/signup,51.76,Mobile,Paid,True
