session_id,visit_timestamp,customer_id,page_visited,session_duration,device_type,traffic_source,conversion
2a0303ec-eabf-49a1-82de-faa8122d8811,2024-08-01 04:10:33,cbe97e8e-a3f0-4118-acff-5755efeed5a2,/home,44.48,Mobile,Social,True
0ff32e90-5e38-4792-ab9f-e5aa9bfed2aa,2024-08-01 15:34:10,b03afb61-9d0e-4ae6-8fb7-104f3c8d32ed,/home,57.69,Desktop,Social,True
a8b2d9fb-d2b2-4e1d-aad6-53d4fe05fbea,2024-08-01 12:02:33,ddf2a3a2-c9f2-4b5a-a6b5-377feb23fd82,/gear,11.11,Desktop,Social,True
ab952b58-293e-4cc5-8be7-86205eb14f1b,2024-08-01 02:31:55,37b4c337-987b-4465-b166-7f070a53a9d9,/expeditions,3.04,Tablet,Organic,False
f4fa3e66-92b8-48ed-9976-ff953ad12716,2024-08-01 14:12:18,5e06d5a8-1816-4b73-8a2c-ebf80f925871,/faq,4.45,Mobile,Paid,True
ef04d0ac-6d44-4ef2-80bb-1bf0a44f2eeb,2024-08-01 23:50:46,a61b4941-27ff-4adb-a19c-e4b401f504c3,/signup,59.33,Mobile,Paid,False
63aefd7d-eeb5-43f1-859a-74afc3f93f51,2024-08-01 23:54:13,90997e01-5309-43bb-bfa5-b8abc46374b7,/expeditions,3.55,Tablet,Organic,True
32338973-cf64-45e4-827f-48804da61895,2024-08-01 18:31:35,a200f405-1587-438d-a504-51c9b664be86,/expeditions/routes,7.45,Mobile,Paid,False
40affd2f-745f-459d-884c-30f15cc7a6e5,2024-08-01 14:35:28,79dac92f-61e1-4bdf-90da-b3f92b804fcc,/gear,48.23,Tablet,Paid,True
ddf1f68a-e238-440a-86a5-59a6d3854aba,2024-08-01 06:41:01,694aa3cb-123d-4b8a-b31e-b302ceebf1f2,/about-us,37.29,Desktop,Social,True
b4b43bfe-6556-47ba-ba58-88755e87ec3e,2024-08-01 13:33:34,185076b2-81a5-4fe5-99fe-9d463db4d5fd,/expeditions/routes,26.44,Desktop,Social,True
790ecd31-cc47-4f8b-8fa1-bcc6735717e4,2024-08-01 01:45:14,2291d4be-6d7b-4b20-b655-8eeff880b9c8,/signup,12.36,Desktop,Organic,False
fb03e154-df51-4708-9653-e7438ba68dfc,2024-08-01 11:38:05,364bb86a-ac52-4627-8691-72a694853bf1,/expeditions,39.9,Desktop,Paid,False
b86b675f-cda5-4c6e-a0c3-3b1fcae8a51d,2024-08-01 13:32:39,7b436772-ec60-4d58-ae74-10086f47d28b,/expeditions/routes,4.11,Mobile,Paid,True
477ccd07-972e-4cc2-abf9-e3d3383ef022,2024-08-01 04:23:20,a61e1e16-52a2-4b26-8b9d-d5e286fd24c7,/about-us,55.83,Tablet,Paid,True
a9211f86-48ff-412c-a995-a3de31a5522f,2024-08-01 13:22:23,bc24726c-025d-4d24-8282-baa0add5a8cc,/about-us,1.73,Tablet,Organic,False
a689ac3b-9dab-4644-b62b-6ab56ef500a2,2024-08-01 07:23:19,50bab8d6-9fda-4262-9963-352925e6c78d,/blog,13.55,Desktop,Social,True
441fd6f2-0dc8-4928-9009-d2c6f70d21cd,2024-08-01 22:39:23,c431140a-8c94-4c7f-b5c7-654b84026a2f,/about-us,59.7,Tablet,Paid,True
c57149cd-943d-4c0c-9671-fee8dbc2da51,2024-08-01 09:07:09,bb10ebbb-0c2c-4fc8-9a8c-f28e96fcfe2e,/faq,53.69,Tablet,Paid,True
40a805cd-f4e7-47ff-aee2-37cbcb73e50f,2024-08-01 05:31:04,dc0e66b8-9ed5-4f88-b8a2-d833c7c17438,/blog,8.24,Tablet,Direct,False
658d02b3-a9d7-42e5-bc1a-df1761332f8b,2024-08-01 20:45:15,a48196c4-4eff-40b1-b5f8-6a23400c1b32,/gear/rentals,45.5,Desktop,Social,False
8744320b-dd5c-46e2-a471-fc96406ebc02,2024-08-01 22:51:36,26c9738d-de6e-4fee-9dac-2b6a879c074d,/gear,29.26,Mobile,Direct,False
aaf06615-b856-4d71-b361-33f29250fcd0,2024-08-01 13:25:56,9eb20607-6262-4a11-b29a-160c45353b1e,/blog/expedition-stories,49.23,Tablet,Social,False
fee2a7bd-6370-466e-8934-071650530609,2024-08-01 20:48:49,d03c8f28-4678-4523-a15b-a4646a08229f,/blog,33.56,Desktop,Organic,False
224f4521-cbf7-47c3-919a-7bc12b749f6d,2024-08-01 13:23:21,833cb5fd-9ce0-4d1d-bd45-bfe3dde6fd51,/blog/mountaineering-tips,53.82,Tablet,Organic,True
269db92f-2cc3-4b56-ba4b-852a54dc6ef9,2024-08-01 08:40:50,0f3a508b-990c-4f68-b8b9-fc8ffef7753d,/about-us,27.07,Desktop,Direct,True
3b32f83d-ecbd-42f8-813b-4c29a5485222,2024-08-01 04:23:12,20b22b3a-2889-4fbb-b001-0dc276141e1c,/gear,41.9,Desktop,Organic,False
cfcecb95-2bd3-469b-aec0-5a92cd6d12fd,2024-08-01 14:03:36,af9d16ae-404a-48fe-802c-d8116db5b75c,/blog/expedition-stories,54.29,Desktop,Organic,True
7889ee3b-3484-4fa0-aa4b-f5458b1cab76,2024-08-01 18:36:46,d2cabfad-bc7f-46d8-82c4-5bba1032a79e,/blog/mountaineering-tips,7.14,Tablet,Social,False
fda143d0-010f-43f3-9f93-48aa9bc612a2,2024-08-01 15:49:13,a186b187-4da4-45fd-8925-e6f63ac8cc97,/expeditions/rock-climbing,17.3,Desktop,Organic,True
738063a1-a942-436d-9065-a24564e5441f,2024-08-01 17:51:00,2652bd48-5b2e-4814-afdc-a6ecd17f7fe1,/gear,51.94,Tablet,Paid,True
1365b4d2-3088-4494-a094-2eef6dc1d38a,2024-08-01 06:06:21,e8ee6a69-129d-4729-9e51-fb96ad20e551,/expeditions/rock-climbing,8.74,Mobile,Paid,True
bf1ecd98-7c04-43c8-9c96-ad926f8664cf,2024-08-01 11:41:48,fe328884-5fe7-464d-9f51-93b2a9274141,/gear,2.97,Mobile,Organic,False
ea1ba121-e7d4-4b3c-a0b6-5115596c11de,2024-08-01 15:53:22,bbeb048b-1dae-4aca-af9d-1f8faa36af82,/expeditions/mountaineering,34.66,Mobile,Direct,True
