session_id,visit_timestamp,customer_id,page_visited,session_duration,device_type,traffic_source,conversion
e7c74463-1f69-450d-ac65-20a40441b9a0,2024-06-01 03:13:10,6dc8ab23-a48a-4612-803e-39f84cca2b86,/gear,26.69,Mobile,Paid,True
0a880c8c-bd60-4882-8538-d063f9d17fc6,2024-06-01 21:10:42,4caba932-aa4a-47ad-b18f-8936c948aba1,/about-us,22.03,Mobile,Paid,True
adbd3f78-0130-432c-8b15-60201e22f2d8,2024-06-01 20:12:48,198a6f44-0e11-43a9-9255-2fe06ebe21f1,/blog,24.31,Tablet,Paid,True
8d939c54-abf3-4d89-ba8b-eeb948509e5b,2024-06-01 04:23:10,a201c948-b1b7-4850-93b1-c945fd000175,/contact,24.55,Desktop,Paid,True
66cb6c7b-2ab7-4b49-a01e-f15b9b8bebbe,2024-06-01 01:35:09,e6ce0913-c9ab-401a-92ab-7c8ccd795f5a,/home,23.34,Desktop,Direct,False
97b343fd-f8cc-4201-b094-6f9f10439d82,2024-06-01 15:44:15,0bbd8a99-e129-4c42-89d2-4bf22b9210b5,/contact,8.77,Desktop,Social,False
62bb705b-3477-41f0-8605-d06bc64ab014,2024-06-01 03:39:46,320e6a64-22a4-4d35-8e79-a2f600e13975,/expeditions/rock-climbing,11.85,Tablet,Organic,True
ed720355-435b-4947-8fdf-cec8f56a1606,2024-06-01 08:44:59,e87c4f24-65f9-4351-9ed3-0255dc3ffa52,/gear/rentals,50.7,Mobile,Paid,False
9aa8d571-6afd-45a9-ab28-77882068b6f2,2024-06-01 12:24:18,0f7bd544-63b6-4b44-9c6c-fabf953cd8b2,/home,43.29,Desktop,Direct,True
a1354727-b213-46ef-81a3-55a73d1a9f24,2024-06-01 22:54:07,9a88c263-8adf-44e7-aa0c-7dad6fc5a059,/gear,25.84,Desktop,Organic,True
f655fc00-4d0b-4547-87f4-fa0ccb3957f1,2024-06-01 16:53:50,48c57fca-a3b2-4f23-9a2c-08580eb41a6e,/gear/rentals,59.31,Tablet,Organic,True
69248933-2fe9-4b50-a807-892ed070da32,2024-06-01 10:16:12,dc974f90-56f8-4caf-87fc-39221ff54eed,/gear/purchase,29.34,Desktop,Paid,False
e880af18-4f31-4ca0-92ae-a9c28add0861,2024-06-01 18:23:48,de26de66-0ef9-4434-bbff-3f53a444b420,/expeditions/mountaineering,19.17,Mobile,Organic,False
412e7543-122d-4a91-aed7-be3a6ba7eabe,2024-06-01 21:31:56,399b6c77-944e-407f-a91d-33081e694e4c,/gear/rentals,30.82,Tablet,Organic,False
f59f0f57-5f9f-418a-a3e7-b9ed29d473d6,2024-06-01 13:09:52,f20d3dc8-74d4-4316-9b73-a3eb40aee1b5,/gear,39.87,Mobile,Direct,False
fe209f58-d140-441a-ad59-c37425352596,2024-06-01 01:49:19,1376fbac-c6a5-490a-ade9-17aa0811a9cd,/expeditions/mountaineering,37.6,Desktop,Organic,True
3d435185-4718-410d-8e62-0be5ec210b2b,2024-06-01 04:25:03,7987aa66-59ca-4a10-b22e-a6927c769969,/blog,33.01,Desktop,Social,True
dd0d2562-bae5-4bb4-bf3b-aebfa0d924ec,2024-06-01 18:34:45,95417fd3-98f4-4a8a-a90a-0f0160152489,/blog/mountaineering-tips,22.08,Desktop,Organic,False
599720f6-943d-4ae6-ad18-b681257e0ad2,2024-06-01 17:05:34,dceaf68c-32bb-4cde-bd5e-a803191b9dd0,/expeditions,51.38,Tablet,Social,False
6ec2e436-b343-40e7-99b8-f7736e97419d,2024-06-01 09:06:30,40d4278c-0002-4297-8e63-714bf806ee75,/blog,13.33,Tablet,Organic,False
cacaa177-83ea-474f-bc70-45e429d7535a,2024-06-01 17:03:10,6983cb1d-e510-4c03-9979-2f104dc2c938,/home,19.57,Desktop,Direct,True
09e8b155-e073-4358-9913-42396dcc3110,2024-06-01 14:24:16,5e2190f5-4fd9-44e0-97b0-49e24126d380,/contact,20.27,Desktop,Organic,True
2b315275-f120-46a0-b9be-de0118dd5c7b,2024-06-01 08:52:22,a0e06a11-4e5a-4339-8e9b-cbec4f05d084,/expeditions/routes,59.08,Tablet,Social,True
2497eca0-4de9-4bf6-b536-c1b1c2bdf92c,2024-06-01 22:07:23,f95ab78c-c94e-4c63-9a92-47d97954d1d8,/blog/expedition-stories,39.82,Tablet,Social,False
fe1bcb5b-21a5-4148-b20d-a196a7a4d798,2024-06-01 00:31:34,4fc72a88-fb34-402b-aa7d-25cf726d93c0,/blog,9.02,Tablet,Social,True
f9ce631c-fda6-4974-9344-74e953f18d33,2024-06-01 18:29:49,b611eea0-76f5-4b56-af6f-6c41f2417f34,/home,53.33,Desktop,Social,False
61a56ea0-0fab-4d09-88d1-1b074bbca80c,2024-06-01 09:37:45,ef920620-1d7c-47bf-be98-b6fd4a7cf2ce,/expeditions/rock-climbing,30.33,Mobile,Direct,True
ff25ea4a-653f-47b8-a981-3b4f821d610e,2024-06-01 07:41:23,7cf4834a-a0c1-4f58-a44d-8b6ab1b1eb8a,/gear,12.0,Tablet,Organic,True
296f224f-8433-4c38-9737-54aab242e915,2024-06-01 12:31:00,5deb2828-ae21-4c64-92c6-681c5b70a220,/blog/expedition-stories,15.93,Tablet,Organic,True
374a9bf3-bbfd-4414-918c-11872d813c9d,2024-06-01 11:20:42,c44289f7-9806-458e-912c-514f7a66a97c,/gear/rentals,26.77,Desktop,Paid,False
56535902-7faf-4bb7-b10c-f7c5dd337101,2024-06-01 07:30:41,f3f95123-6166-42d1-b3f4-91ba9b1ed0d2,/faq,11.83,Desktop,Organic,True
2693dffa-67de-4dbe-bea3-e14d4a7b130c,2024-06-01 17:39:53,fa90497a-56eb-4919-8a38-7c29ac9d3afc,/home,8.94,Mobile,Direct,True
e6d3e427-e9f0-4588-b847-828a636f91d4,2024-06-01 01:48:15,970748d9-e30a-40f2-833b-8cf6fdff27f1,/expeditions,1.38,Mobile,Social,False
ea5f506d-a467-4125-830e-4b06f3561471,2024-06-01 12:07:41,1dd795e7-f4dd-42a5-afdd-9b555d79d8fd,/faq,16.69,Mobile,Direct,True
