order_id,customer_id,order_date,expedition_id,gear_type,gear_id,gear_purchase_price,order_quantity,order_amount,order_status
df8b6282-8d40-4c25-ad89-1bd9db00a5eb,b1128144-6d45-42ef-a494-7c965cb8e894,2024-04-25,,Goat's Warm Sleeping Bag,SKU-004,120.0,8,960.0,Completed
7ab87367-811b-40dd-abab-06fa679775ab,348d3239-029a-4892-b951-423f1b52cfce,2024-04-21,,Otto's Climbing Crampons,SKU-007,110.0,2,220.0,Completed
ff44f94b-bb4e-438e-976d-196e79715993,9b4042f2-ca5e-4de2-9592-6f90fbae8f00,2024-04-26,,Goat's Warm Sleeping Bag,SKU-004,120.0,5,600.0,Completed
d90650ec-55e0-43c5-a382-3a59e59b216a,31de46c0-3965-44d7-be4d-51d09fcb2ab9,2024-04-14,,Goat's Secure Harness,SKU-006,90.0,5,450.0,Completed
0a60d55e-bf0e-420d-894b-39bb6ce91952,6dd9112b-8735-4136-9272-79b4cf7bec18,2024-04-27,,Otto's Cozy Tent,SKU-001,150.0,9,1350.0,Completed
a2c57430-a15e-44db-97b8-590c2c7aec7c,cf307254-9098-4f2a-b97e-d37fcfd6a862,2024-04-17,,Goat's Secure Harness,SKU-006,90.0,3,270.0,Pending
877836a6-d183-42cf-8e0b-2a04090fba9c,03f96779-511c-4082-a362-fb83e8c177e2,2024-04-25,,Otto's Cozy Tent,SKU-001,150.0,3,450.0,Canceled
41de0d8b-71c0-4457-8838-ea30a8ec32e0,dfa0af34-9cd5-4efc-98a0-7f49226d1e79,2024-04-28,,Goat's Secure Harness,SKU-006,90.0,8,720.0,Completed
74f4568a-8ba1-4c79-b914-c820402b9478,6586f8fe-8041-436c-b700-08f20d94c71c,2024-04-25,,Mountain Goat Ice Axe,SKU-002,100.0,7,700.0,Completed
6ab31b71-f804-4ef5-b7a6-f7a38c4fbfb8,af837252-f797-485a-975c-71df46d599ef,2024-04-22,,Mountain Goat Ice Axe,SKU-002,100.0,4,400.0,Completed
995bc454-7ac8-421a-9698-13192dff1685,07f39aa1-ed36-4fbf-9855-eac980705ae9,2024-04-26,,Goat's Secure Harness,SKU-006,90.0,9,810.0,Pending
8e851366-ba95-40c9-a166-33049f49729e,2d476f2a-a0cc-4d44-a8a5-9fd73e7868d9,2024-04-28,,Otto's Safety Helmet,SKU-003,50.0,5,250.0,Pending
6de8b98d-0a2f-4f22-ac09-22fb67b55c36,bcde4dc6-105b-46c8-9046-312bd69ef2da,2024-04-06,,Mountain Goat Ice Axe,SKU-002,100.0,1,100.0,Completed
7c9ee910-f39e-44da-b7df-d88522c29c9d,18ff736b-6696-46b3-9f1a-c78705fdff0e,2024-04-07,,Otto's Cozy Tent,SKU-001,150.0,7,1050.0,Pending
5ffa89fc-04d4-4562-955f-bc0b59c2aa6f,69b9bfc5-e913-4323-bd53-8ded7767beac,2024-04-18,,Otto's Climbing Crampons,SKU-007,110.0,1,110.0,Pending
1bdabc00-147d-4bc1-88be-d6e7152ebd34,df6e59fc-5993-4b88-bd7b-e7e5e23ec8df,2024-04-20,,Goat's Warm Sleeping Bag,SKU-004,120.0,4,480.0,Canceled
92ec13eb-dd6e-439b-9517-085576d610ef,55cc654b-0496-42e8-bba2-8ef73edf8677,2024-04-16,,Otto's Cozy Tent,SKU-001,150.0,1,150.0,Completed
0e3e4856-4c99-4aaa-8510-0203389f3b5c,4285f723-8aa8-43a6-b9a8-c9be5fc31d83,2024-04-15,,Otto's Cozy Tent,SKU-001,150.0,10,1500.0,Completed
c5dee4e5-681b-4f45-aa4a-fe86c04478a2,407e7703-883a-4402-a5e5-58fb1057dedf,2024-04-24,,Otto's Adventure Rope,SKU-005,80.0,4,320.0,Canceled
