session_id,visit_timestamp,customer_id,page_visited,session_duration,device_type,traffic_source,conversion
3f30ab20-abf3-40b2-a6a0-68cd2039f15f,2023-10-04 19:49:52,a8769d27-80c9-46d4-a9f2-34ea22ce3187,/expeditions/rock-climbing,48.1,Tablet,Direct,True
6340391c-1718-46b2-b7fb-ef8b8194a403,2023-10-04 01:43:07,4619f97e-f580-4cb8-9ce6-34ab5ec266b1,/expeditions/routes,12.5,Tablet,Direct,False
fa261b4c-c3e6-4860-a677-17a6c82d5675,2023-10-04 00:43:10,ac6aee82-7686-44cb-aa5b-af4de55e322c,/blog,17.05,Mobile,Direct,False
ddc08824-ed13-4493-8cdd-15a1b5abe258,2023-10-04 02:43:09,3ed3b8a2-1699-4b4c-bc66-5d71ad8ad47a,/signup,56.45,Desktop,Direct,False
f1d964af-0ebc-403c-ae6a-64cf9791a917,2023-10-04 12:26:45,ad6ab39f-794f-4b8c-ad83-48225f509d51,/expeditions/routes,58.07,Mobile,Paid,True
32e19627-0847-4d77-af4a-71b9d1f540a9,2023-10-04 20:21:49,48ac5eb9-028f-401e-8daf-bc269d5156a2,/expeditions/routes,28.85,Mobile,Organic,True
803bf048-4bfd-4588-ab2e-9d6049df1ba2,2023-10-04 02:20:08,44084476-6e01-4d17-8ace-a0430c6376b6,/contact,41.9,Mobile,Paid,False
8ff64141-673f-4b26-9f10-236af3e292db,2023-10-04 11:46:29,6a74c48f-0dc2-4b9f-ab69-0ab063e1b38c,/signup,10.02,Desktop,Paid,True
e68fd9bd-50dd-481c-b60e-a27b5d43100e,2023-10-04 09:28:47,73f4cf47-976c-4e02-82cf-ee0dc4dbdc96,/signup,22.77,Desktop,Organic,False
77da570c-7f7e-4749-a625-d3d80358293b,2023-10-04 06:06:17,fdd6565f-2dae-4e71-9cbc-e6772f3801c6,/expeditions,28.08,Mobile,Direct,True
fac28541-4efa-4e7e-b58f-fe6db695a1b3,2023-10-04 16:52:32,4ad3bafc-a288-427d-9113-358f07e82aeb,/home,43.09,Tablet,Paid,False
88a8e08b-55b2-467d-ba8e-01fce3b24573,2023-10-04 08:36:59,29547e6a-f754-402a-8c5d-3513107ac969,/expeditions/rock-climbing,55.48,Mobile,Direct,True
18cb051c-340d-47ab-b609-2272ec8240b3,2023-10-04 16:34:14,619682f4-1e9e-4bff-9b7c-64d794fcc174,/signup,26.5,Mobile,Organic,False
