session_id,visit_timestamp,customer_id,page_visited,session_duration,device_type,traffic_source,conversion
9f297c07-e540-4c0d-a910-db2871f42e79,2023-12-01 06:02:03,5ac77601-d45e-4361-bc61-a68e527dd0d7,/expeditions,13.84,Mobile,Direct,False
cbbfaebc-b933-4115-9d31-120eac9e3c37,2023-12-01 00:31:29,b700f78d-b07e-4c76-8159-52e37864c0ad,/gear,50.08,Tablet,Paid,True
4a446fec-e8d9-4c45-a126-8fc5497d8e1e,2023-12-01 03:04:00,9691bfc9-98ff-4afe-ac0c-10120a3a0ee3,/expeditions/rock-climbing,32.98,Mobile,Direct,False
8c29e447-1dc9-46b4-b1c0-aa4608f6dcd4,2023-12-01 08:58:18,131a8379-7064-4e1d-a65f-a65ea95ec8ef,/faq,19.71,Mobile,Direct,True
0a2eb861-fa02-48ac-a8af-bedc0fe54f9e,2023-12-01 14:40:32,a55a742e-1dab-4200-adbd-6021c6132c8a,/blog/expedition-stories,45.8,Desktop,Paid,True
ed0c835d-928a-460f-a7fb-fdea6983fc2e,2023-12-01 04:17:14,320e6a64-22a4-4d35-8e79-a2f600e13975,/expeditions,36.14,Desktop,Organic,False
946cea52-da9e-4443-8433-d6514e4be3b3,2023-12-01 11:17:33,0bf1cc4d-dd11-48ef-9bfd-42e5204b4b6e,/expeditions,46.27,Mobile,Organic,True
2fcf12a6-f08e-4235-baf8-d0c100c6a91f,2023-12-01 01:01:00,881a2079-38a6-4c8d-85a9-c1dba8a8e2e1,/about-us,17.92,Tablet,Organic,False
d29d635f-08da-4f1f-897c-705601fa8958,2023-12-01 08:35:37,84ac6283-4159-4ef1-862a-0f2be0f79bb4,/expeditions/routes,47.28,Mobile,Social,True
9c09c26f-1181-4a7a-bbce-c01b8108fa90,2023-12-01 14:21:38,656a02aa-3158-4a37-91d1-f17b91202022,/expeditions/routes,11.06,Tablet,Direct,False
2d19c747-0567-4d95-a350-8ea01b077ddd,2023-12-01 04:21:49,421e968a-44e9-4b8d-b34b-640a1bbabbff,/blog,21.0,Mobile,Paid,False
f779c55e-17ac-410e-afc6-bc6b11635b8a,2023-12-01 21:09:54,ea696cdc-d487-49d2-82b2-54a5e41c6293,/expeditions/mountaineering,58.89,Tablet,Direct,False
960d9091-ff29-489a-a33f-6dc2938a2607,2023-12-01 08:56:29,d14810b9-6074-45ab-b8ae-ff8f8906f4c1,/blog/mountaineering-tips,42.65,Mobile,Paid,False
a94427c6-cc94-472b-b0b7-620511ba0792,2023-12-01 14:41:53,ea37be46-b767-4867-9828-49230211026e,/expeditions/rock-climbing,32.64,Desktop,Social,True
edc3e693-8021-467e-8ac1-50ca6ef846ac,2023-12-01 11:08:13,9b1219d7-7042-410a-af11-66daf030ad3a,/faq,25.27,Tablet,Paid,False
d2a6c3ec-d300-4956-9f3f-00c783609da6,2023-12-01 15:30:35,0d0ddd00-3744-4d32-9985-c5235e2e7d61,/faq,3.23,Tablet,Social,False
7a70f994-13e7-4290-8a79-91f46ce190b1,2023-12-01 02:49:27,29d88a36-ec17-4095-a139-7708f510c7fd,/signup,44.3,Mobile,Paid,False
8c8c7fc3-b076-413c-b51a-93239e6cd064,2023-12-01 18:40:50,ae533075-2e96-43ce-8ffd-9f338d9620c0,/signup,6.52,Desktop,Paid,False
5c4e30e4-665c-4134-95b7-f15e5a3f8b6d,2023-12-01 03:03:09,66012c74-39d2-49cb-b616-1b741db6bc88,/expeditions,38.15,Desktop,Social,True
54fa3844-5719-4d9e-8575-9c47d8a6a5b1,2023-12-01 04:36:36,c3bcae18-9d62-4a86-8201-66dc87c2129c,/expeditions/mountaineering,16.31,Mobile,Direct,True
c5bf3b8c-1616-4c64-8bbe-41b62192957e,2023-12-01 19:37:42,77428e93-73a0-46f9-b8bc-bc6916f52283,/gear/rentals,16.98,Tablet,Direct,False
53ef51ae-68c4-42dc-9636-d0378427b9b5,2023-12-01 19:51:55,e7e8d5a2-2d07-448f-aa63-9a29362a30d5,/gear/rentals,38.79,Mobile,Organic,True
966f70d9-a061-45c6-a2be-dbdefddb0163,2023-12-01 19:02:58,a712f271-d172-41f8-b41b-24acda0c415e,/about-us,54.64,Mobile,Paid,True
9ce7b18f-2b50-4cf7-a0fa-8c220289f4c0,2023-12-01 10:35:33,1080ab7c-680c-4ca7-b2a6-a09358c026de,/gear/purchase,2.24,Mobile,Organic,True
