session_id,visit_timestamp,customer_id,page_visited,session_duration,device_type,traffic_source,conversion
84eea1d3-9865-4c54-9f94-4473d391eac9,2023-11-01 15:13:24,451a251f-25dd-48ca-bd4b-fdd2104f8497,/faq,10.5,Desktop,Social,False
cda79a98-f973-448e-a539-8f9245419933,2023-11-01 08:48:50,5aaa2d10-3ac8-4505-a171-ad7331ccb5bb,/gear/rentals,28.72,Tablet,Organic,False
3ad28f53-36fa-41cd-b985-971555dbb853,2023-11-01 14:06:50,b69dc8cb-a6d6-4eda-9fa6-2df5f15bdf92,/faq,9.02,Desktop,Direct,True
3f768c45-1cdb-4e9f-9417-6841e864b4f4,2023-11-01 23:20:21,d2b65a8e-9d23-46db-b728-370a2494edc2,/gear,4.72,Desktop,Paid,False
4e69f54a-dea9-4187-a89a-8d6506e5f64d,2023-11-01 04:31:59,8f809378-c4c8-42a0-ba25-132c5f060f7f,/faq,23.73,Mobile,Social,True
ff6d344a-dc2a-4aeb-a353-782665af4212,2023-11-01 22:54:12,8cf2448f-a9ea-40ef-b54d-961210f384d9,/expeditions/rock-climbing,5.25,Desktop,Paid,False
eb88fedf-0489-4891-9b85-f70daa265754,2023-11-01 22:21:15,d8eb35ff-ea95-49c3-a1b5-e891dc993d58,/expeditions/rock-climbing,10.27,Mobile,Paid,True
1f2de973-ad93-495c-8317-2a108476c3de,2023-11-01 12:04:49,cc4da5f0-5307-4f98-96e8-9aa63f201f11,/faq,25.94,Tablet,Direct,True
e1954411-e4bc-44e6-88d1-fa0113131ae1,2023-11-01 20:16:12,0ae98e3c-8b5c-42e0-a28b-49fdafb68278,/blog,38.12,Mobile,Direct,True
3dc870d6-ae13-4849-91fb-af75a668ef78,2023-11-01 22:30:22,cbff8425-f046-49ee-a355-a4dafdc30246,/blog/mountaineering-tips,22.15,Tablet,Organic,False
8e90f4a0-228d-4737-ba6f-aaca7855855f,2023-11-01 11:06:15,46b27396-0d36-41cc-8800-e1fd3229f146,/blog/mountaineering-tips,24.97,Desktop,Organic,False
6971b1a4-0a40-4949-9611-015308682e42,2023-11-01 21:39:27,663698b1-aebc-4576-9ec9-a72b6a884c4a,/expeditions/routes,44.79,Tablet,Direct,False
63fce61e-ec9d-40d2-ae9c-4094351600f2,2023-11-01 10:46:24,6b531e9b-db32-476e-b8f9-f9c14b31d35f,/gear,2.96,Tablet,Social,True
d85d485a-3c88-47d8-bc97-7a6590113d49,2023-11-01 04:52:41,b8ca3e5a-7b6c-45b3-afdc-9fb129c1d158,/faq,36.31,Mobile,Social,False
d1bf96bd-ac24-40d4-8dff-667b7144f908,2023-11-01 10:27:18,532d0c69-08b7-4058-b351-a850a16da8c2,/signup,23.43,Tablet,Paid,False
c598ee1e-bc54-4923-b006-76dab79631e2,2023-11-01 06:32:26,6c633bfd-4dec-41b4-8ff3-7c6ef8e633d3,/blog,25.05,Tablet,Social,False
efef8cfb-34f4-4e6f-966b-1470a54d5283,2023-11-01 04:45:35,b1e90252-45b1-4c89-a45c-2a769a140aaf,/home,34.47,Tablet,Organic,True
c17747bb-373c-484a-a60e-bbe5546193ef,2023-11-01 09:34:09,9f2f6249-1dd8-4d1d-9ff8-fb7375813126,/gear,46.57,Mobile,Social,False
ce9c10b0-0c59-4d9f-a281-34ceb833f1a9,2023-11-01 12:21:14,6c060044-3dd9-4bd8-b835-2e9611cefe6a,/expeditions/mountaineering,45.57,Desktop,Direct,True
f109c7ca-1181-40d3-9b93-b6db1e08c617,2023-11-01 21:40:01,ef366dd9-d7e7-4cf8-a0dc-4f6841a575fb,/expeditions/rock-climbing,22.74,Desktop,Paid,True
31c41909-5594-422c-a34a-a1094cfdca5c,2023-11-01 14:46:45,7706124f-83ed-4c68-8bac-aca3b94d6016,/expeditions/mountaineering,14.41,Desktop,Direct,False
3b5965bf-bc86-48ec-abe4-bebffdc43fa7,2023-11-01 01:03:20,9a1d2ad6-fc7f-44a9-8e04-a9fdec859728,/home,54.18,Mobile,Paid,True
750b11d6-c27c-4052-b6f1-6f7164802069,2023-11-01 23:07:34,a9a8baa6-c8cf-4b7b-b247-c7fcfe7a56c4,/gear/purchase,54.04,Mobile,Paid,True
6d059dcb-ab1b-401a-9c82-0fc84a607a39,2023-11-01 17:21:23,95c6ec07-eecc-4114-b14f-308dbdb00a69,/expeditions,49.58,Tablet,Direct,False
c83a2b97-e848-4246-aa12-94ab9286b399,2023-11-01 23:28:09,1e6f0ab7-58ac-4860-8187-41ac20b57e39,/expeditions/mountaineering,55.34,Tablet,Direct,True
5f80d59d-f701-47c4-a446-18ff17c754ce,2023-11-01 23:34:47,2809244b-73ca-400c-8954-a1d4c0f7f0a8,/gear,45.3,Desktop,Paid,True
9db12100-078f-49a8-9f8b-dea202f857e8,2023-11-01 00:23:20,ec4dbae0-89ff-4347-b554-edba3d539523,/gear/purchase,38.4,Tablet,Direct,False
4087875b-4046-4032-b82b-5d1b0c596080,2023-11-01 14:19:27,c61553aa-c579-4e03-a156-f32874edc04a,/faq,48.14,Mobile,Direct,False
7fbcf306-5c5d-4e06-a870-d1e9854da200,2023-11-01 11:45:39,d8835b13-9117-40bd-980c-40ce1d71fc21,/faq,36.81,Mobile,Direct,False
62e786ba-2077-42e1-900c-f02f4659b0d6,2023-11-01 17:51:13,83371cb4-5d31-4417-9249-70d270d1b650,/gear/purchase,26.65,Tablet,Direct,True
d3f7b246-c1fc-469b-bcbd-aaae46c298b4,2023-11-01 09:24:40,f6565cd0-a489-4874-b507-d553dfd8e8bd,/expeditions/routes,14.37,Tablet,Paid,False
3e0ebc43-b2cb-4541-8ba1-c91c8718aa3c,2023-11-01 22:18:19,d331d3f1-fe4d-4107-beff-3166339228e2,/blog,9.68,Mobile,Paid,False
901d5a4c-c081-496e-bd68-c172fc5fbb5e,2023-11-01 14:54:24,0ef3fe82-2daf-4bae-aa56-36e80d7c8e68,/gear/rentals,59.11,Desktop,Social,False
d544de5b-442a-4080-93c2-194538face40,2023-11-01 09:58:57,80ab4705-116f-46cb-a113-1f3312b5d790,/gear/rentals,30.13,Desktop,Paid,False
42e2350b-c239-4b12-95f2-66e5f4a738c9,2023-11-01 16:24:07,36718e50-06b7-480d-b245-e9afd18edfd8,/blog/expedition-stories,16.83,Desktop,Paid,True
3d740d86-70cd-4ba4-ad7f-ba00aba0f9b6,2023-11-01 05:25:26,f5cd6b33-0ebe-4d56-97a4-70c3a35fa641,/gear/purchase,59.51,Desktop,Social,False
2e93aade-ae9d-40cd-80e7-fd1ade841b7e,2023-11-01 06:32:11,e7590b7a-2013-464c-a72f-c8d4040f68cb,/gear/purchase,24.32,Desktop,Organic,False
4d4ee5a4-a12e-47d0-8f85-9da47a744513,2023-11-01 03:51:31,d4806008-933c-45ac-9fb9-ee7211ad1a5b,/blog/expedition-stories,23.37,Tablet,Organic,True
aa2038d9-0027-4689-b612-8fd1a42f8ce5,2023-11-01 14:56:37,ffdedccf-ebe4-4913-ba16-829c2ee6559e,/blog,6.5,Tablet,Social,True
073fb4bb-8b78-4e41-bc1a-47539d0c5dce,2023-11-01 13:36:27,3f43bcf1-e12e-422c-8da9-b5959e4b424e,/blog/mountaineering-tips,33.05,Tablet,Direct,True
129cf946-3af7-4530-9828-6501b306384d,2023-11-01 05:43:46,01e8b9ba-e814-4b50-bc6c-e5134868a50f,/blog,12.13,Tablet,Social,True
b04a0995-30c4-4cf5-b622-a6573fa4d91b,2023-11-01 21:27:54,5816cf5a-4b32-41e3-921f-dd01791308b1,/contact,6.19,Tablet,Organic,True
8130c96e-a9a3-49a3-8bd5-4a9dc1654fdf,2023-11-01 14:08:03,502494d9-d8ac-4112-8ce7-1d965bbcb9a4,/signup,46.4,Tablet,Direct,True
956afb1b-ff15-43c9-b38d-4c6cabb06660,2023-11-01 10:26:19,2c4600af-5f61-4f50-8b01-596c69af0618,/signup,28.5,Tablet,Direct,False
b7cc9cbc-1977-4be5-b1ae-aaf7999ccad2,2023-11-01 11:27:20,7f11f5f2-a1e5-40f5-89f6-20378ebc8a45,/gear/rentals,1.87,Tablet,Social,False
4e704955-22b9-469d-b98e-ff5b1a28f8e5,2023-11-01 17:54:58,4d29d3c5-63ac-43c4-bfcd-99acedfbd9cc,/expeditions/routes,30.76,Tablet,Paid,False
477fa494-b8be-4e3f-9795-d830b1ad813f,2023-11-01 15:26:34,fbf16168-37b5-4254-bbfc-0cb7e8d37afc,/blog,21.58,Tablet,Social,True
748cc832-ae1c-4f16-95ea-df93c994b290,2023-11-01 09:06:11,e0794378-52c1-41e9-9748-6bb938eb3367,/about-us,4.08,Mobile,Paid,False
6e6636cb-d54f-446b-a391-98ec4ea45e74,2023-11-01 00:10:01,8aa183b9-ebfe-44ff-ba50-7ba427f286fd,/expeditions/routes,20.27,Mobile,Organic,True
bcb51f03-9d17-45a0-894f-95bdf11fe1fe,2023-11-01 15:47:45,27af9b1e-360c-42ea-bf2b-a5eb823c5c19,/blog,44.76,Tablet,Social,False
56ec91fc-c6b8-4c02-a5ce-e0f30c87948a,2023-11-01 00:01:23,131da3bd-71db-4923-a37f-6a7ef181443e,/expeditions/mountaineering,5.6,Tablet,Paid,False
919ad00d-7a65-4ab5-805e-99c475f156b8,2023-11-01 04:09:20,47390352-bfa8-44c8-8b9f-4539a13bbacb,/expeditions/rock-climbing,33.19,Tablet,Organic,False
23a97fb3-29bd-4277-8fd4-502e7fdc8d97,2023-11-01 01:13:07,7ccf1ac6-4c67-4af5-b5da-6749b3bfdc6f,/about-us,25.27,Desktop,Organic,False
998caa05-4ffa-418b-a3ef-e72295116ad5,2023-11-01 00:14:59,1071ba9d-4b86-4b0f-9e00-1d05feaef38e,/gear,3.21,Desktop,Organic,True
b631ff8e-a918-4c40-886e-0dc1ffb80980,2023-11-01 14:39:10,145528dd-0339-4e4f-8dc6-1844e3c16c45,/gear/purchase,2.08,Mobile,Direct,False
cbdc7475-5bda-4c0e-842c-3181df9bf862,2023-11-01 15:16:33,40a3f4e7-b2e3-499c-8350-85b8aea48b09,/faq,9.11,Desktop,Organic,True
38c75202-99e8-4f5d-9a0b-2baaf77c06b8,2023-11-01 07:27:05,057bb13b-8923-4c17-a5b9-b4a28283cf6f,/home,37.77,Tablet,Direct,True
