session_id,visit_timestamp,customer_id,page_visited,session_duration,device_type,traffic_source,conversion
1f9f620e-d3c1-4663-a142-b761bfa87da9,2024-07-01 22:21:50,9c66bae5-61d7-4fc3-9548-25bc06d70963,/expeditions/mountaineering,30.89,Tablet,Organic,True
8e3674a8-b69c-413b-98b1-911fc9104cc4,2024-07-01 15:10:55,05dd1166-e78c-42b2-87eb-a610e3e5c79b,/expeditions,25.22,Tablet,Paid,False
17eebced-4f35-444e-a2fe-9b49af7a5662,2024-07-01 02:30:46,411a94b9-e72e-4054-923d-3e365bba1bcb,/expeditions/mountaineering,38.91,Mobile,Paid,False
d3482f00-b19f-42e4-89ac-94a2214b0311,2024-07-01 22:21:10,58010a60-075c-46d4-a50d-db6b943cb6d7,/blog/expedition-stories,2.64,Tablet,Organic,True
638a3d4b-6125-4b1b-a554-ed6867f55c95,2024-07-01 22:15:38,7a52e497-7ff1-4c07-bf2e-ee2374e9416b,/expeditions,45.65,Mobile,Organic,False
60458c58-6f20-4118-8d94-24ff2246ff79,2024-07-01 03:39:05,ae86ff68-ff59-4921-813c-cf82047783b7,/gear/rentals,39.34,Tablet,Organic,True
da340567-395a-4344-9938-64088a0b3107,2024-07-01 17:46:39,569d9733-89b5-4387-aa22-4b77210e4c52,/faq,41.0,Mobile,Organic,False
833af637-90bb-433c-8461-927a08b1e7bc,2024-07-01 06:09:31,a912aa6b-a804-4a7c-b4e3-83d12ea541a0,/gear,57.39,Tablet,Direct,True
c9fe9c4f-078e-49ed-8238-8bacac91483c,2024-07-01 19:28:03,f689d414-f442-406c-bc91-81249463c27d,/gear,19.76,Desktop,Paid,False
c941143d-978a-4bac-b212-6096ef02211f,2024-07-01 15:45:43,0751a89a-4be3-4fbf-a400-9a641fb718c6,/gear,32.17,Desktop,Social,True
f7287f61-b2ca-4192-9742-25cc2bbdbac9,2024-07-01 18:01:36,d4e26f3d-26cf-4134-93d0-c7db2a7c356f,/expeditions,7.03,Desktop,Social,False
3adf8f3b-b44f-44c8-8bb4-b5ae332a12de,2024-07-01 10:03:45,fdde41b3-7b28-43f6-8f53-cf651d515ee6,/gear/rentals,37.5,Mobile,Organic,False
38755b0f-ca2e-4e45-8f39-547772d64742,2024-07-01 08:48:53,2ebb20e3-5ab9-47f2-a913-e31110981c38,/faq,15.36,Mobile,Social,False
57518004-b887-4b96-9fb8-4e2e76a1f48d,2024-07-01 03:55:42,4d9ccf6a-f8a6-4a05-9038-9490ea4b0c9d,/faq,4.5,Desktop,Organic,True
77d31953-caec-47a5-86d9-0173eb04d27a,2024-07-01 16:54:34,5347a882-2a47-4fe7-ab54-b7f2e2ec713c,/gear/rentals,14.48,Tablet,Paid,False
e922b504-c7b8-4767-9a46-ce74381d6b8a,2024-07-01 07:39:47,797d50bc-5b6a-4788-864b-07b4f7b5e9fe,/expeditions/rock-climbing,10.19,Tablet,Organic,False
53eaf068-e4f0-4256-9e84-8a8d33ad84a5,2024-07-01 21:10:48,c0f6036c-b387-4d4b-b330-ec111e072511,/blog,44.32,Tablet,Paid,False
237d1b78-d7a5-41d8-9508-8343595d6c5b,2024-07-01 20:30:11,1e7b28f5-ba1d-4558-bc74-7c293b328928,/blog/mountaineering-tips,46.53,Desktop,Social,False
42df89e4-8658-40c5-8bb0-75d7f8170680,2024-07-01 04:52:20,67c94b58-426e-48cb-a270-d107e66dac07,/home,40.9,Tablet,Organic,False
35eb4c59-0773-4e2a-aac0-6c4a47cbb81f,2024-07-01 07:54:49,a7c625ec-0048-4e67-ad70-0e27eafeed6e,/home,21.65,Desktop,Direct,True
b359a361-588b-44ff-be6d-bc2344e23dec,2024-07-01 19:13:08,48bcf97e-e82d-475e-a4a7-79d430ee7dd2,/expeditions/routes,14.01,Desktop,Direct,False
45d6de31-e978-49fd-bb9d-4419c6e5a3ae,2024-07-01 18:58:23,9041cfb6-3fcd-44cc-a778-0ebd64bf4509,/contact,21.99,Mobile,Social,False
7847ed71-97fe-4410-bd72-8358ca732607,2024-07-01 15:57:07,c363fef1-57bf-4cfb-9832-7180a6660047,/expeditions,45.08,Mobile,Paid,True
db00d031-03ba-49cf-8c79-47e15994f807,2024-07-01 11:30:31,9f025393-f766-42cb-98a0-cfe431336f0f,/gear/rentals,58.08,Mobile,Social,True
0c54ead4-390e-4680-b153-d8fbb614e144,2024-07-01 14:56:04,96e2d0f9-0dec-4043-bbf6-ba940492ded4,/contact,16.35,Mobile,Organic,False
8101ccde-cfd9-4f84-a9d6-da9089a75455,2024-07-01 05:05:40,474d45b4-6313-463b-a401-0ab9c9c243a5,/about-us,6.86,Mobile,Social,True
7279347c-a369-45ff-b944-ce89bb3484a1,2024-07-01 17:17:56,fad49485-88b3-4e6a-9664-e4c51137baa1,/gear/purchase,7.01,Mobile,Organic,True
4129ad4f-01cb-4826-b2a2-b027603fa1a8,2024-07-01 00:51:46,6d775747-b58d-4bcf-8ee5-1031099ae33c,/expeditions/routes,23.92,Tablet,Paid,True
97471162-ee1e-4eea-b686-07bc5996ddd1,2024-07-01 07:48:30,deba4f45-ef28-46c9-80de-2b93b3c5f0e8,/blog,58.76,Desktop,Social,True
09d33ff8-8c8d-48c7-afa8-5d08c0a9585b,2024-07-01 07:05:27,04fd829c-cab7-4642-8b68-ce74e884f7f6,/expeditions,3.24,Mobile,Paid,True
ed95cefd-a7d0-4fa9-96fb-6d2fcad698af,2024-07-01 09:59:09,4e0550ca-c0ae-4192-ac5b-4eee4773ea4c,/expeditions/rock-climbing,38.29,Desktop,Paid,False
c060f491-2df1-4e29-a575-e05dff3578a9,2024-07-01 07:08:58,b8bd1638-1352-4790-89a1-ab2a60beac58,/blog/mountaineering-tips,29.66,Tablet,Social,False
6f7e2183-8181-4e6d-9d74-ca13f62316cf,2024-07-01 01:29:29,2af055fa-d66e-4c24-a7f8-433e4a69c255,/expeditions/mountaineering,45.4,Mobile,Direct,False
984365f5-1ba9-4815-8d2a-9111c70e33e1,2024-07-01 08:22:38,6d1d48ec-0afe-4579-aa50-eff9e8a46ef7,/blog,26.32,Tablet,Direct,True
dc926645-9a1d-4e3d-9e30-bd26453ff40a,2024-07-01 01:27:05,84df8a93-e976-4a01-a128-ce003208d389,/gear/rentals,35.01,Mobile,Social,True
2681269c-7497-47fe-b9a7-e7bc89f9de2d,2024-07-01 21:36:45,f883573f-1877-4164-bcbc-eda6d761e829,/contact,55.47,Desktop,Social,False
83425584-c304-4847-b7e2-f762ec58be75,2024-07-01 14:12:05,400d14c7-c32f-4435-8819-edf8c8a03f93,/blog/mountaineering-tips,59.92,Mobile,Organic,True
a7e2ca4f-5d29-4cda-87b6-c1aa1fa0cb34,2024-07-01 16:06:59,039cda07-1b18-45f3-b911-7408b993dc41,/expeditions/routes,2.31,Desktop,Paid,True
04caf902-ada9-40e5-9a97-5cbeee6a7c70,2024-07-01 12:56:34,da4d2bf0-7e12-4bf5-be67-011fb2832398,/about-us,25.7,Tablet,Paid,False
33183f77-cffb-4afe-8498-85c9e6ebfab3,2024-07-01 12:03:27,1ca2539f-77f2-476e-92a3-3899f9add6c0,/expeditions/rock-climbing,29.88,Desktop,Direct,False
76973909-09d2-4138-8036-8f9d0aecc454,2024-07-01 15:09:08,a737f1e2-375f-4927-a6b3-34302151b20a,/about-us,22.87,Tablet,Paid,True
fc7f7db2-fe7f-407b-bdc6-974978449f5b,2024-07-01 13:11:44,4719c5f5-a45e-4039-9727-d22e0071f3f6,/about-us,34.75,Mobile,Social,False
c115d3a1-eccf-4d95-b2ea-5aa447c04447,2024-07-01 16:36:10,75b54ff7-fa87-49b8-afd3-e3ac3a960224,/blog/expedition-stories,52.86,Mobile,Social,True
