session_id,visit_timestamp,customer_id,page_visited,session_duration,device_type,traffic_source,conversion
9d5c92d8-647f-46d5-a50e-afa8d0301f9e,2024-03-01 06:57:58,17e1687c-43f4-411f-aa41-b683c87cbff4,/gear/rentals,9.53,Mobile,Direct,False
4b6301c7-0fa8-4647-8d88-265c08bcf80b,2024-03-01 23:35:24,84a18891-0db7-4d14-b7c6-68ffda9dea5f,/blog/mountaineering-tips,54.79,Mobile,Direct,False
7e5829aa-2a35-43b7-9ba5-059084d877aa,2024-03-01 10:51:09,794a5fc0-9259-4cd2-adb5-5fb3907ec5c7,/blog/mountaineering-tips,17.13,Tablet,Paid,False
94121218-8d34-4953-b948-3391012f7227,2024-03-01 15:48:49,6bade332-380d-4001-b9cf-bf4bfada2ff8,/expeditions/routes,36.96,Tablet,Social,False
01c96744-0ff8-4340-b7d6-98a1bf05010e,2024-03-01 07:30:11,6be19046-0942-42e6-8293-18135b22f7e9,/home,44.87,Tablet,Social,False
43e4b19f-af6e-4212-833e-7acf5dee210e,2024-03-01 19:12:54,26ee7179-74da-46aa-9ce2-784600207576,/blog/expedition-stories,54.24,Tablet,Direct,True
f06cf6b5-6a3d-49a1-aa6e-a1edf45914c0,2024-03-01 04:29:24,372fa28c-0e59-4a0f-819d-1310ed430f4b,/contact,50.33,Tablet,Organic,False
6ee56a6f-1a51-435d-9c0d-910bace36318,2024-03-01 00:42:01,33d17016-b938-440c-a453-2ed579fcc124,/gear,14.78,Desktop,Paid,True
64bd10e9-a558-4580-b8d4-3ddf7c965be7,2024-03-01 12:51:38,9b45fed4-8bc3-4a4e-88f4-0fddf1611cb6,/expeditions/mountaineering,51.97,Desktop,Organic,True
01ada0fc-2b52-4e8d-941a-53c79dbbe5ef,2024-03-01 10:28:09,f51446dd-1cf6-4139-b0e5-79ee0caaa7dd,/about-us,20.35,Desktop,Organic,True
892ecd34-cf85-4e5c-8c3d-955da6b07efc,2024-03-01 06:34:18,3c59c545-7976-4383-8089-2d7e111b4ba5,/gear/rentals,58.84,Mobile,Organic,False
0b83bad3-3f25-4cb1-b629-4561a1812caf,2024-03-01 11:12:11,8f528d64-0363-4ff7-bef1-06aba39e36fa,/faq,19.92,Mobile,Organic,False
667112cb-f9b5-4d77-9d74-1d0cbd407751,2024-03-01 18:30:15,9b68954e-b0c6-4b06-91cd-b55bd0017a1d,/gear,14.03,Desktop,Paid,True
d3770577-9500-49d7-8c02-27fb4faba017,2024-03-01 09:09:56,7c584afa-e21e-48a3-8b7b-4e6e53a8ce17,/blog/mountaineering-tips,29.22,Tablet,Organic,True
ee58092e-f9dc-484f-a1d6-d9ac66629aca,2024-03-01 09:48:12,c3ae463f-8f8d-45d2-bb38-36861f579d70,/expeditions/routes,43.66,Mobile,Social,False
4dcce34f-b2a4-4274-a693-366a95fba767,2024-03-01 04:14:58,ed8b2383-5535-4db9-892d-4410e6e26973,/blog,32.0,Tablet,Social,False
29f9dbbc-1387-4449-aa7e-c6083a43b790,2024-03-01 07:31:01,ce738125-8726-432f-913b-64a5d4dfc6b8,/home,37.46,Desktop,Social,False
5d9caf3d-6696-401d-8bb6-1e275b97f739,2024-03-01 00:42:54,72360e5a-5394-4fc2-aeab-dbab82c41205,/home,13.34,Tablet,Direct,True
b66a2a88-f672-4c7a-972a-a5dd100c55d1,2024-03-01 00:22:16,9cf155f1-464b-4b79-828f-8b83c1103aa5,/blog/mountaineering-tips,33.57,Mobile,Social,False
28ef6875-8a6b-4f17-a52b-b734a72c760c,2024-03-01 19:28:12,d9082858-3a94-45d5-8ee4-a77722ba0834,/expeditions/routes,59.34,Mobile,Direct,True
9d6009fc-9666-4835-a3b5-fdbcad0c3f66,2024-03-01 06:02:37,573190b6-694f-483b-82a4-a08b1b1d83d3,/blog/expedition-stories,52.75,Tablet,Direct,True
cdaefbc2-5c3d-4e92-af39-98a3deb17f3c,2024-03-01 14:11:57,0d54454d-d540-425d-b0d8-bd58466f08a7,/expeditions/routes,6.03,Tablet,Social,True
187e563a-82a4-4499-84e1-66f6152a9829,2024-03-01 09:31:51,699f9abe-634c-4dae-9cc0-282595be609d,/gear/purchase,1.57,Mobile,Social,False
e0c9b688-631e-4c81-ad97-7411551e986c,2024-03-01 10:33:12,8407cf3a-af9f-4763-8a21-d7bbaad4a69e,/blog,15.68,Mobile,Social,False
3a70f698-2a60-4a63-b9d7-3f5cb39ab5d7,2024-03-01 19:56:25,a9a53c8b-3d46-4202-a5a5-d59f40054474,/blog/mountaineering-tips,14.84,Desktop,Paid,True
83f5f0ba-3232-4ab5-87f6-833bd5905742,2024-03-01 10:37:30,9e2a0350-22fe-49bb-bf28-4751e8b11fbf,/expeditions,40.82,Mobile,Social,False
04b05689-77ba-43fa-b38d-6fdf2920e3c7,2024-03-01 09:27:15,7e80e022-1a5d-4b08-b62e-0eba5f748787,/home,2.28,Tablet,Organic,True
126c309f-b8ad-42ef-975f-c043e05eb0f3,2024-03-01 07:19:17,23bdba9b-c90e-4347-a7fd-32503043a94f,/expeditions,9.79,Desktop,Direct,False
aab1c805-2b67-4ae4-9152-896ed23b8f96,2024-03-01 06:51:52,d4c48cb1-b04f-4bc9-9404-b221d78c6307,/home,45.59,Tablet,Social,True
79c4f486-06e7-4c71-9f5c-e4689860a5ae,2024-03-01 09:43:58,95b88a1a-3ee6-427b-b4a4-4b4f81aa644b,/gear,16.62,Desktop,Direct,True
0363d0e7-2840-452b-a4ef-2426b9e88f40,2024-03-01 05:23:31,8e44c06b-be75-4bf9-b914-1ee3c0e209ad,/gear/purchase,31.74,Mobile,Social,True
d14e6d14-f99b-4bfe-bdda-8c65b9ef895a,2024-03-01 19:51:10,901759ce-d555-4c58-bd69-ddf96f0c4d9a,/expeditions/rock-climbing,46.6,Mobile,Paid,True
e7f61abe-2d4f-4155-a028-b2af712056e5,2024-03-01 18:50:53,388cde49-c7a4-4424-b568-4fa5598f5529,/about-us,2.15,Mobile,Direct,True
43c2983e-71f0-43e1-a1bd-32f726c1578f,2024-03-01 11:22:08,9d72cbf5-65c9-4174-bf37-3d400cb1da2d,/gear/purchase,36.56,Mobile,Direct,False
