order_id,customer_id,order_date,expedition_id,gear_type,gear_id,gear_purchase_price,order_quantity,order_amount,order_status
841b49d1-1822-4d99-9d54-4442137e65f2,e3bbfb5b-7fb7-4db1-b3d0-439f5be75044,2023-04-08,ec6c516f-7ba9-49f7-9871-2a377de947a9,Otto's Cozy Tent,SKU-001,150.0,8,1200.0,Pending
e62eeef8-e330-4501-9db9-a6cdd9b4638d,15dea0c5-e48d-4cca-8f9e-45c2301352da,2023-04-21,ec6c516f-7ba9-49f7-9871-2a377de947a9,Otto's Safety Helmet,SKU-003,50.0,2,100.0,Canceled
d1854e55-f838-4845-8ebd-d8fb49efd9e7,818f60b2-a77a-4de9-b4c6-a0d5b3e6b047,2023-04-17,ec6c516f-7ba9-49f7-9871-2a377de947a9,Mountain Goat Ice Axe,SKU-002,100.0,5,500.0,Completed
2b435004-c555-4fdf-8c93-f201638bae18,5b63e2b2-0660-4548-bf60-fdd7d220db65,2023-04-27,de060e8f-9911-4867-b5ed-e9e0d02ec28a,Otto's Safety Helmet,SKU-003,50.0,7,350.0,Completed
312356fe-bb6c-4276-89fc-11f9cdff7eef,66095729-cbf8-4058-8586-31e403956aa6,2023-04-30,de060e8f-9911-4867-b5ed-e9e0d02ec28a,Otto's Cozy Tent,SKU-001,150.0,5,750.0,Canceled
b0ba28dc-ad06-4121-a88a-27003738e381,4a70ba9b-796b-4bdf-aca9-63bf768abb71,2023-04-29,de060e8f-9911-4867-b5ed-e9e0d02ec28a,Otto's Safety Helmet,SKU-003,50.0,6,300.0,Canceled
f4b217c2-a93d-4e1a-967a-63eb76851599,a14b0f28-18df-49b8-9f00-469f31fb267c,2023-04-09,88ad2655-94cd-4b37-9626-3ae6ec6fd6d0,Mountain Goat Ice Axe,SKU-002,100.0,1,100.0,Completed
8bdce70f-248d-42b9-934c-ed273b184304,1fda5dbb-8ebb-4f7f-b252-506812aa8d1a,2023-04-16,88ad2655-94cd-4b37-9626-3ae6ec6fd6d0,Goat's Warm Sleeping Bag,SKU-004,120.0,3,360.0,Completed
3e86cf73-4773-4d82-9463-3aa9e7e05789,9b271e9b-d236-4b57-8406-458c0b7eca17,2023-04-09,fdd8b090-7742-4c4c-b523-e6bc2edf1517,Goat's Secure Harness,SKU-006,90.0,9,810.0,Pending
bb0de75b-ce3a-48c0-9030-3c041208def8,15492e20-1c96-4a22-8bdf-6932d324f335,2023-04-12,fdd8b090-7742-4c4c-b523-e6bc2edf1517,Goat's Secure Harness,SKU-006,90.0,8,720.0,Completed
afddc3f4-e5d9-4838-8d2b-e0694eb8ec15,825d07f6-0a24-496f-b1d5-c7d787c6191f,2023-04-21,fdd8b090-7742-4c4c-b523-e6bc2edf1517,Goat's Secure Harness,SKU-006,90.0,4,360.0,Canceled
4b05ab00-f1e2-4603-9afc-c8133a9d5bb9,127e2f04-8399-4f0a-9bff-0badcc78850c,2023-04-15,fdd8b090-7742-4c4c-b523-e6bc2edf1517,Otto's Safety Helmet,SKU-003,50.0,5,250.0,Completed
d6f61ab4-eecc-4e49-93ce-f2b7b818adb3,2d8d3e47-a25b-4123-a210-2f277af92539,2023-04-20,fdd8b090-7742-4c4c-b523-e6bc2edf1517,Otto's Safety Helmet,SKU-003,50.0,10,500.0,Canceled
348d6f4c-2ce9-4d35-8376-59c58dead917,25f36e57-363a-48b5-b518-ad14c87cedeb,2023-04-12,e9d4f3ba-5909-4c08-82cc-e5f148535bb9,Otto's Adventure Rope,SKU-005,80.0,2,160.0,Pending
68d80208-bb41-4cf8-a917-27b0f508b717,63493211-ef07-4a43-89e8-f56a5929ac5f,2023-04-19,e9d4f3ba-5909-4c08-82cc-e5f148535bb9,Otto's Climbing Crampons,SKU-007,110.0,1,110.0,Completed
d917c2ab-f057-4c02-b0ce-433f30a64ec8,2d314d10-35f5-4c32-9a69-d44fde71d75e,2023-04-27,e9d4f3ba-5909-4c08-82cc-e5f148535bb9,Otto's Climbing Crampons,SKU-007,110.0,8,880.0,Canceled
8e1f049b-a163-49c2-a9f2-e76ba4f99a3f,65aca5f7-ff89-43bc-9749-68e52bfe65e5,2023-04-27,be55d60a-8b3d-47f3-ae49-18daf0eef4b9,Otto's Cozy Tent,SKU-001,150.0,7,1050.0,Pending
2f9cb94a-1241-4bdd-be32-58043aabffdc,a84d8c69-90e3-4c58-8c78-69c392e61075,2023-04-10,be55d60a-8b3d-47f3-ae49-18daf0eef4b9,Goat's Secure Harness,SKU-006,90.0,5,450.0,Pending
fa57b764-f4b3-48ff-b654-630aca8594fb,66a33e2f-d7d6-4109-a7e7-759a4ff87933,2023-04-13,be55d60a-8b3d-47f3-ae49-18daf0eef4b9,Otto's Climbing Crampons,SKU-007,110.0,10,1100.0,Completed
ecb602bb-42e8-4fd3-85ba-5e6e7cd97d93,47a8dc98-e8b2-426d-8fe4-430865ec258b,2023-04-30,be55d60a-8b3d-47f3-ae49-18daf0eef4b9,Otto's Cozy Tent,SKU-001,150.0,3,450.0,Completed
35089ce0-76cf-455f-8228-0ea2e3aa4e46,4e567331-1bc4-4985-93ee-9128b47a8ed4,2023-04-24,be55d60a-8b3d-47f3-ae49-18daf0eef4b9,Otto's Climbing Crampons,SKU-007,110.0,8,880.0,Pending
d24769d2-c04c-42d5-b7cd-34764b5f97c8,26fb0e16-6980-4f1f-a5d4-52a9a7efdec3,2023-04-29,31870967-281d-4cac-8cb8-349e269765e9,Otto's Climbing Crampons,SKU-007,110.0,6,660.0,Completed
